Sikayet,Kaynak
"The Problem: I bought some items from Ikea and believed their promise that they would deliver the goods when they said, more or less. The Promise: 2 e mails and 2 voice mails promised delivery between 11 and 3. I re-arrange my schedule and sit in my yard all day waiting. Good thing its a nice day. At 4 no show, we tracked down the number and called - coming between 4 and 6 the truck was running late.",PissedConsumer_Global
"I got a triple wardrobe wall unit delivered. It came in multiple pieces which were clearly difficult for two large men to carry into my bedroom. I could not open the boxes and take out the pieces without help. I saw that the corner of one box was crushed and the items inside were damaged. Not wantint to get the delivery men in trouble or go through the bother of getting a new piece, I glued the damanaged corner. A week later when I finally got to the last piece, which was the mirror door I saw that it was cracked.",PissedConsumer_Global
"We were attending a wedding in McKinney, TX last Friday, June 21st and decided to stop at the local IKEA store. We found some track lighting we liked. There were several pieces to this set. We went through a regular checkout line and purchased all pieces. When we arrived home in Nebraska we found out the clerk did not put all the pieces in our IKEA blue bag. The actual 'track' for the lighting was missing. I called IKEA at the 888 number on the receipt and was told there is nothing they can/will do. They admit they have the piece but will not ship it. I was told they ""might"" credit my account after 5 days if I don't come back and pick it up or they might issue a gift card.",PissedConsumer_Global
"Ordering stuff online wasn't working so we gave up and asked a friend to give us a ride to Ikea Elizabeth, NJ. Came with prepared list, paid for pick up and delivery, and happily went home. I was waiting home for the delivery, when my boyfriend calls me from work and says he checked the automated service #, and it says no one was available at home!!! (Seriously???) My phone, the door bell,... everything was working. We spent hours with representatives and sent multiple emails. They want us to come to the store and pay another delivery fee. (Yeah right!!)",PissedConsumer_Global
"July 19 I have placed order in Ikea Brooklyn. I was schedules to delivered today, July 25 I took day off and was waiting. I lost day wages (250) and nobody even call me. I call store and they start telling me a BULL *** that the items are not available and it takes more time to get them. When I ask for store manager, they just hung up on me. Called them three times. the same result - putted on hold and after few minutes call dropped.",PissedConsumer_Global
"My wife and I traveled 2 hours to visit your store in Orlando Florida yesterday dedicating an entire day with one purpose and goal, and that was to purchase an entire bedroom set for our house. We have always spoke highly about Ikea and recommended it to everyone we know, however after the lack of customer service at this location, the rudeness of your employees, and the failure to both listen and assist us in any way we will no longer be shopping with Ikea. The experience we had yesterday with your staff and BOTH managers was the worst experience we have had at ANY public place!",PissedConsumer_Global
"Full name: Asim Ahmed Contact phone number: 630-338-**** Location of your IKEA store: Bolingbrook, IL, USA Your Question: I wanted to buy Article Number: 702.430.38 (FRIHETEN Corner sofa-bed) and went to buy this at store: Bolingbrook, IL, USA. I checked in the afternoon today (8/18/2013) around 2:30pm and then went to the store. By the time, I went to the store somebody else had bought that one piece that was left. I then went to the customer service staff at the store and they told me that the same sofa might show up tomorrow (Monday). I enquired if I could put a hold on the piece they were going to get tomorrow but they told me that I COULD NOT put a hold on that the day before. Apparently I have to call the day I want to buy to make sure it is in the store before heading out and drive 16 miles to get to the store. According to the store I could not even put a hold on the day of when the item would be available again. Which If I am unlucky, could again be bought by someone else? They also cannot sell me an item that is not in the store. What a bummer….They do not even sell using a phone calls…bummer bummer bummer….",PissedConsumer_Global
"My husband and I went to IKEA to look at kitchens because we were ready to remodel. When I say remodel, I'm talking moving walls and completely gutting a kitchen down to the studs. IkEA happened to have a 20% discount on all kitchen orders....made sense to me. We told the sales person we wanted the entire set up of kitchen and laundry room. She informed us that we had to set up an appt. with Signature Services Group who is IKEA's only kitchen design and installation group (sub-contractor). We set up an appt on 3/26 and informed them we wanted the same set up that was in the IKEA Covina store. He said that Signature Services Group does NOT include any other cabinets in the design, other than ""Kitchen"". He would not take any measurements and said we had to do it ourselves and order the cabinets, but his company could do the installation. We did as he instructed. Even though our kitchen is not THAT big, it is the largest job Signature Services has done.",PissedConsumer_Global
"WE purchased numerous items at IKEA at College Park MD. We received a letter stating that 3 of the 4 chairs we ordered we not in stock and could not be delivered. They were in stock the day we ordered and paid for them at the store.They enclosed a gift card to cover the cost of the three chairs (not including the assemble, pick and deliver fee) and asked us to call to discuss options. We have called the 301 345 **** number three times a day for the past 3 days and all messages go to voice mail and no one calls back.. We don't want just one of 4 chairs and don't want an IKEA gift certificate...I am PISSED",PissedConsumer_Global
"I have been trying to reach IKEA for three days now. I let it ring for at least 1.5 hours. Why do you not answer? The phone rings and rings.no answer. I have lived all over the world and IKEA is a necessary evil. I hote IKEA, but sometimes have no choice but to buy from them. The Dubai store is by far the worst. Ramadan is over. There should be no excuses. The contact email address on their website is also inactive.",PissedConsumer_Global
"That *** girl at the playground area was very rude and a big time ***... She shouldn't be working at the children section ... You people should choose your employees... Seriously!!!! .............................................................................,,,,........................EMPLOYEES AT THE PLAYGROUND AREA SHOULD BE KID FRIENDLY AND SHOULD NOT HIRE *** EMPLOYEES WHO LACKS PEOPLE SKILLS!!!",PissedConsumer_Global
"This is with regards to an online order ($3400 total), made on ikea.com in June 2013. We are still sleeping on an air mattress surrounded by unpacked boxes. For three weeks, the order has been ""in process"". No updates. We called the 888 number so many times, I have it memorized. The call center staff are very rude and clueless. During my last call (yesterday) I asked to talk to the supervisor, and when he reiterated to me that they ""do not have an estimate of when my order would ship"" (seriously, I asked, do you think it could be 2 months, and he said ""possibly"") - I asked him whether HE HIMSELF would still wait for the shipment, or whether he would cancel if he were in my shoes - and he said ""NO, I PERSONALLY WOULDN'T WAIT"". Can you believe this? their own employee wouldn't shop with them.",PissedConsumer_Global
"I waited in line to check out for 20 minutes. Instead of ringing my items in individually or counting them, the cashier looked at the items pretty quickly and pressed the number for how many she thought I had. She totaled my order and gave me the receipt and when I saw the number was incorrect I told her she charged me for the wrong number of items. Instead of fixing it, she told me to wait at customer service: where 20 other people were now ahead of me!!! It took me another hour to get my receipt fixed and charged the correct amount. It was a huge waste of time.",PissedConsumer_Global
"We bought furniture 10 days ago (bed, mattress, tables, TV set, Chairs...), spent about 2,500 dollars, and more than 50% of what we paid for were just never delivered! We sent an email but get no answer from Ikea. We called them but they just told us that they did not know where our stuffs were. They do not apologized, and obviously, once they get paid, they just do not care about the consumer. Moreover, it seems that we can not be reimbursed because, of course, we can not bring the stuffs back to the store. That's just crazy!",PissedConsumer_Global
"I work for a Medical Clinic, On the floor Peter helped us with our order, told us the delivery would come the next day between 8 and 10am, so we unplugued computers, moved patient files, and could not work all through the day. After 2 pm, when the delivery had not arrived we decided to call and find out what was going on, then we were told the delivery would come between 2 and 6pm, this after a whole day of having the office not functioning. When it finally arrived around 5 pm, our delivery was not complete, I called to ask about it and was told that they did not ship it complete, gave me a case number, spoke to 4 different people in customer service, the first and second and third told me the missing items were in stock, the fourth in back line resolution, a Leshea, said they were not in stock and said she could not reach anybody in the store, even though I could, and then she finally said the items were not in stock, and that I would have to wait for 3 days until they could figure out where my items were. After 5 days, we call, and we are told that the items were not paid for, even though the 4 people I have spoken to before said they were paid for. So this whole mess started with the guy in the floor, then the cashier woman who did not include all our items, but still charged us for full delivery on all the items, and then the girl from delivery at the first floor that checked the receipt and told us everything was fine. Then all the customer service people that do not know what they are talking about and can not help a customer that is having problems with their order.",PissedConsumer_Global
"So I scheduled my delivery for Monday morning, but the Ikea delivered it on Sunday morning. When the delivery guy called me, I was in the bathroom, therefore I didn't pick up my phone. (the delivery guy didn't even knock my front door). after i finished taking a shower 20 minutes after, I already got a voicemail that told me to reschedule my delivery for another 60 dollar. First, if they knocked my door, my parents could open it for them. Moreover, they only called once! and the thing that troubled me is their mistakes of the delivery schedule.",PissedConsumer_Global
"I purchased a couch and coffee table at Ikea in Woodbridge, VA and paid to have it it delivered two days later. The delivery company calls a day later to tell me what time to be home to wait for them for the next day. Next day comes, and the delivery man shows up with the coffee table but NO COUCH! I ask, where's my couch, and he replies ""Ikea said it was out of stock."" That's it!!!! I call Ikea, wait an hour to tell them the situation where I paid for a couch and delivery of a couch and received nothing. They said they would call me back in the next 5 days....",PissedConsumer_Global
"I absolutely HATE your ""Leo"" commercial. What parent would allow a child put on a time out to ride their trike around the kitchen, bumping into cabinet drawers, and spraying the family dog. It's ridiculous! I'm sure there are other ways you can prove how durable your products are without ""giving permission"" for this type of behavior. I cringe each time this commercial play. Please tell me who actually think that it's ""cute"" to have a naughty little boy on a time out having access to ride around the kitchen like this?",PissedConsumer_Global
"Purchased Ikea kitchen cabinets and home delivery in June 2013. I did not purchase any assembly or installation services. Now that kitchen remodeling is moving along, determined I do need someone to install countertops. Per ""customer service"" because I did not purchase counter installation in June when I bought the cabinets, I basically I need to find a contractor on my own, or I might try visiting the kitchen dept at the store to see if they have any recommendations. Gee, only one Ikea in the entire state, might not be easy for someone to just pop in to ask a question. Er, um, how about providing a phone number.",PissedConsumer_Global
"I purchased items from the Schaumburg store on 7/31/2013. I used your picking service, delivery and setup service. An additional fee of $40, $59, $249. 1. When I placed the order with your floor sales representative, I gave him my list which included a bed frame for a full size bed, including the price on it ! When the price on the order changed by $20.00 I did ask him to check on the price difference - his response ""the price on the item has changed"" not that he had placed an order for Queen Bed Frame as opposed to Full size bed frame.",PissedConsumer_Global
I bought almost $1000.00 in merchandise and It almost took a month to ship. I was told 8-12 to be available and waited. No call of confirm delivery. They called around 2 I wasn't there. Then 45 minutes after they came I called. Was Told I'm in ID. For 3 1/2 hours I waited on line with IKEA Customer Service to be shuffled around and told my stuff would be returned and $280 in shipping was non refundable. I was informed it was my fault and what ever miss information I received from there delivery dept was my mistake. And It would cost another $280 to deliever.,PissedConsumer_Global
"My son and I went to Ikea today to buy the towels that was on sale. We planned on having lunch and buy some kitchen stuff and lights. While I was at IKEA, we realize we need to go and got the sales towel first so we went and look for the towels. We were told 2 towels per person so we got 4 total. While waiting in line to check out, I was told that it's 2 towels per person and I ask can my son buy 2 and the woman said as long he pays cash. Since the line I was in only takes credit and debt cards so we change to another line. Once we got to the front of the line, they say it's 2 towels per family and my son cannot buy the towels. I told the cashier I was told it was 2 towels per person when I was in the other line. He called a supervisor (Indian woman name Shrain??) and she says it does not matter, it",PissedConsumer_Global
"I drove from New Jersey to the Ikea store in Stoughton, MA, to purchase several large beds and mattresses for my lakehouse in RI. This was a long day-trip for me. I scheduled delivery and set up for the first Sunday after that. I was told, that someone would call me on Saturday, which never happened, so I started calling Ikea around 12 noon on Saturday. I was then referred to the delivery company, which I called twice, to only be told, that a technician would call me with a time window. That never happened.",PissedConsumer_Global
"When the first loss representative followed our shopping moves, at first assessment I was protective of my daughters as I perceived him to be “looking strangely” at my daughter’s bodies. He stood unnervingly close to my girls and his gaze was uncomfortable and *** I told the girls that I was becoming uncomfortable in the store and had them pay attention to the folks around them, but they still wanted to remain in the store to shop. After that point, my senses were on guard and much to my surprise, there were no less than 3 (three) other individuals that proceeded to follow us around the store. At this point my personal radar, having been activated by unusual attention to the young bodies of my children, progressed to shock at noticing the loss prevention personnel who were quite frankly, not very good at “pretending” to shop while they “watched” our every move. They watched us very closely, and I watched them watching us suspiciously. What irony that my children had been so excited to visit your store and yet were met by a complete unwarranted breach of our sense enjoyment, and complete astonishment that we were being treated differently because of our skin pigment.",PissedConsumer_Global
"IKEA management has lied to me several times and still don't understand how to do customer service. Several trips to the store - 2 hours away - many calls to ""managers"" and still don't have parts to complete assy. Beware of the products. Open the box before you leave the parking lot and inspect and count all material required. Forget calling them as they waste your time. I am done purchasing anything from them.",PissedConsumer_Global
I had a Hemnes bed from Ikea in past which broke down. I really liked the bed and talked to Ikea. IKEA told me that they have changed the design because they too realized it. I checked on their website and they had introduced extra support to the bed as per Instruction Manual - AA-492970-* I went to IKEA and purchased a new Hemnes bed hoping that it would be the new design. I opened the bed today to assemble it and noticed that it is exactly the same design which broke on me and the Instruction Manual was also the old one - AA-827976-*.,PissedConsumer_Global
I called your customer service and here is the ikea answer : you need madam to change your E mail address because your are registered in another store location and we cannot do anything about it ! I was registered in NYC USA till 2005 then Paris France till a month ago and now I want to buy on line from my new home town Miami USA ! Every time I moved I used Ikea for my new home decoration and moreover big pieces dressers and kitchen.,PissedConsumer_Global
"We purchased a ""teflon?"" coated grill pan at IKEA. After using it for a few months, when hand washed, then towel drying it, a dark black residue covered my hands any dish cloth. I was horrified! What was this chemical in the metal and/or coating of this pan. It certainly could not be healthy. I returned it to IKEA, Portland, OR, and even though the name IKEA was blatantly etched into the bottom of the pan in large font, they would not let me return it without a receipt.",PissedConsumer_Global
I initially sent this to the customer service on the ikea web site. I bought a desk and kitchen table. I am attaching two photos. The first shows the sealer on the desk coming off. The second a pop in the table top. What must I do to get these items covered under warranty? I really don't want to have to disassemble them to bring them in to show someone at customer service at the store They responded with this.,PissedConsumer_Global
"Due to incompetent sub-contractors our IKEA kitchen installation is going into it's sixth week. And...we have had no response from IKEA about this situation. I say incompetent...as they indicated that they lost our delivery and we had to cancel and installation, and later in that day after we canceled, they called and said one of there dock workers put something on top....and this was just the start...as we had to wait again, as all the appliances were damaged and we needed to get new ones. We understand that things can happen, but we can not understand the lack of care from IKEA (Tempe, AZ location). This situation has caused an extra undue expense and frustration.",PissedConsumer_Global
"Ordered over $1000 worth of furniture to be delivered to freight forwarding company which accepts freight from 6 am - 6 pm. Called as soon as I got delivery confirmation to give details on Freight Company and Hours. I had booked a truck to pick up freight when it came off the ferry, then got email saying the location was closed @ 3:30 in the afternoon. I called freight office, not true ready and waiting and no truck had been by with Ikea freight. Called freight company, they said they could not re-deliver unless Ikea told them to. Called IKEA 1.5 hours on hold...Told that it would take another week and half to deliver as they do not come to this area.",PissedConsumer_Global
"They have these plastic cutting boards that they advertise to be bendable, so that you can bend it and easily pour your chopped, juliened, whatever-ed food into the bowl. Well, you probably want to chop it with your fingernails because if you use a regular knife, little shavings of plastic come off and go right into your food! What a health hazard!!! I mean, we are all worried about the small plastic molecules that come off of plastic water bottles and go into our bodies, but why sweat the small stuff? I've been eating actual shavings for a few meals!",PissedConsumer_Global
"Bought a patio umbrella , used for a few months, cord that pulls it up snaps, no way to fix it! brought it back stood in line over 1 hour. Won't exchange, will not even listen to me. Accuses me of not buying it from ikea....it has all the ikea info on it! They have the exact same one in stock,the man 2 numbers behind me has the exact same umbrella with exact issue to return, I had called before driving 1 hour there , said no problem....manager of return area so rude! Walked away and said she would be right back, we waited another 40 minutes, then tried to give it back to me.....I said said keep it and throw it garbage yourself!",PissedConsumer_Global
"Ikea Covina (413), kitchen dpartment provides a terrible service. It started when I came to order kitchen. Even if you are the only customer on the floor, they say that they are busy and you have to wait minimum 2 hours to be served! That was several times when I came in the morning during week days, there were no cunsomers exept me, and I had to wait for hours to be served! More over, they scheduled an appointment for in-home instollation price quote on May 8, 2013 from 2 to 4, (service Order 14535****). I took a time off.",PissedConsumer_Global
"One person at checkout counter, took 45 minutes to pay with only two customers ahead of us on a slow morning. Set up and paid for delivery in advance. Bedding arrives but mattress does not . Case opened told will be contacted within 48 hours. After 5 days, place another call with case number, told will be called back. Called again, left another message. It is now ten days and still no return call. Very difficult to sleep in the bed you purchase when you do not have a mattress!",PissedConsumer_Global
"I paid a $99 flat fee on my online order for a delivery, initially estimated for June 15th. Now, on June 17th, I called IKEA and was told that my order had not yet reached the carrier, and would likely not be delivered before June 21st. I am extremely disappointed with IKEA online's delivery services, and will shop elsewhere next time I need to purchase furniture online. Now i need to write this to reach the 100 words minimum in order to make this post. This feature is annoying and unnecessary. A little more.",PissedConsumer_Global
"I purchased an IKEA kitchen but needed to use the delivery service. I have so many complaints it is not funny. First of all the items I thought I was purchasing did not get purchased, such as the matching dishwasher and under counter trim as I has thought. There were over one hundred items so I did not noticed until delivery. Second, I had to wait a month for delivery to my area and then they would not deliver to second floor as they had not appliance dolly. I had asked when I purchase if they could take to second floor apartment to sales clerk and delivery service representative.",PissedConsumer_Global
"Updated by user May 15, 2013 Ikea acknowledged that they were at fault. As compensation they gave me a $50 gift card PLUS they delivered six (6) Vardo under bed storage boxes AND four (4) pillowcases PLUS they promised to clean up their Better Business Bureau (BBB) ""F"" rating, AND to contact ALL nine (9) complainants that they had previously ignored. They also gave me the FAX number of the San Diego Ikea store manager and the direct line to the San Diego Customer Service Manager. I feel that they were sincere in their response and intentions, and that their settlement to me, having a cash value of about $250 was also fair. # 1 - I purchased a Nyvoll Queen Size bed, Sultan Flokenes Queen Size mattress, Queen Size sheet set, and Sultan Lade Queen Size slatted bed base (4 items) and paid for delivery and assembly, which included removal of my old mattress, box springs, bed frame, and headboard.  # 2 - Delivery was promised 2-6 p.m.  # 3 - Driver called at 8:30 a.m. waking me, and asked if they could make delivery immediately. I agreed for a 10 a.m. delivery.  # 4 - Driver arrived at 10 a.m., surveyed old bed, and said they could only remove mattress. I replied that the order called for removal of bed, box springs, and mattress, and if Ikea was unable to comply, I would have to cancel the order. Driver called his supervisor who told him to remove bed, box springs, and mattress.  # 5 - After old bed was removed, driver and helper delivered and installed new bed and then discovered discrepancy that bed was Full Size instead of Queen Size.  # 6 - Driver left Queen Size Mattress on top of smaller full size bed frame and told me to call Customer Service.  # 7 - Ikea Customer Service took the problem report and promised a call back ""soon"". When I didn't get a call back within 1-hour I called Ikea Customer Service again and was told this time that call backs take 24 to 72 hours even though I specified that this was a high priority, emergency situation, and that I needed to be able to sleep on the bed tonight, or be put up in a hotel until the situation was corrected.  # 8 - When I asked why Ikea would deliver a Queen Size mattress with a Full Size Bed on a set up and assembly order I was told (A) that Ikea does not question or verify their orders, and (B) ""Human Error"".  # 9 - I drove to Ikea San Diego. Customer Service told me to take a number and that there were 20 people ahead of me. I replied this was unacceptable and asked to speak to a supervisor. The Supervisor agreed that the mistake was their fault, and said that they would deliver the Queen Size Nyvoll bed that afternoon but could not set it up until 2 days later. I replied this was unacceptable and asked to speak to his supervisor.  10 - The new supervisor spoke to the delivery driver who agreed to deliver and set up the Queen Size Nyvoll bed that afternoon, and remove the full size bed. He was the same driver who had earlier delivered the wrong bed.  11 - Delivery, setup, and exchange was completed about 4:00 p.m. The driver asked me to put in a good word for him.  In my opinion, there is no excuse by Ikea for what happened. The order should have been scanned, checked, and double checked before it was originally sent out. That was not done. When the error was discovered, the driver should have contacted his supervisor, set up the exchange, and handled the details WITHOUT my having to take hours out of my own schedule. Instead there were MULTIPLE and CONTINUING problems. This is an example of how NOT to treat a customer.",PissedConsumer_Global
"Last year I purchased the Braviken sink with the Godmorgon bath cabinet from Ikea. About two weeks ago I noticed that a big piece of the enamel had chipped off of the sink. I remembered that the sink had a 10 year warranty so I called Ikea to find out what steps I needed to take to replace the sink. After being transferred to several different people over the course of two days, they transferred me to a representative from the sink manufacturer who told me that they would replace the sink and that I just needed to bring it back to Ikea. I spent half a day disconnecting the plumbing and removing the sink to bring it back to the store. When I got to customer service they told me they could not replace the sink because the damage was not a “manufacturer's defect” so it wasn’t covered by the warranty.",PissedConsumer_Global
"I purchased a Tarva 6 drawer dresser from the IKEA store in Fresco, Tx. I live 6.5 hours away in Clovis, NM. I got home with only one box. When I start to put it together, I find that half of the dresser is missing. I called customer service to see what could be done, and they want me to drive to the store to pick up the second box! WHAT!? I do not understand why they could not just ship it to me. They didn't even offer it to me as an option. If the shipping was reasonable, I might have been willing to pick up the cost.",PissedConsumer_Global
"Ordered furniture a month ago. In Tennessee, they have to use a 3rd party. The woman read the order wrong and called me a week later after the goods arrived to pick them up. When I corrected her and told her it was a delivery, I had to wait 2 more weeks, because she booked everyone prior. I called IKea to get them to expedite. The same *** woman lied and said no body called her back. I called on my cell and have the record of returning the call.",PissedConsumer_Global
"I BOUGHT A DAY BED TODAY AND IT GOT DELIVERED DAMAGED (BOX NO 1 - TORN CARDBOARD AND BROKEN PIECES) AND WITH MATERIAL DEFECTS (BOX NO. 2 - SIDE FRAME), AND AFTER BEING ON THE PHONE FOR 30 MINUTES I FOUND OUT THAT I WOULD BE PASSED ON TO THE RESOLUTION TEAM THAT WOULD CALL ME WITHIN 48 HOURS. THIS IS A JOKE!!! NOT ONLY THERE IS NOT AN EASY CONTACT METHOD OR NUMBER (JUST ONE LINE FOR THE WHOLE COUNTRY), BUT THE RESOLUTION OF PROBLEMS TAKES 48 HOURS???",PissedConsumer_Global
"i lugged home box. opened to assemble. take all the pieces out of the box. now i'm ready to assemble. when i try to match pieces to image, piece does not look like one in picture. one of pieces was missing. there were two of same piece instead of one of each. The inconvenience of this may seem minute but i drove 30 miles to ikea, had help getting it in my car. carried it around in my car for a week (making car heavier). Finally have time to put it together.",PissedConsumer_Global
I purchased a limhamn shelving unit which is a stainless steel kitchen unit. I got it home to find that the top of the shelf was missing and in its place was an additional second shelf. The two pieces are configured differently... So I couldn't even complete the first step f assembly. the next day I drove 30 minutes back to the store and exchanged it. I got it home only to find THE SAME PROBLEM!!! These were both sealed boxes. How can ikea have such sucky quality control?,PissedConsumer_Global
Bottom line Ikea is terrible. I bought a Galant filing cabinet which has a three lock dial. I followed the horrible picture directions on how to set the combination then locked it. Surprise surprise it does not open and no one in IKEA's customer service department knows how to fix it. They tell me I have to know carry this 75 pound cabinet back to the store. Worst POS I ever bought. If my wife would not be mad I would set the *** thing on fire just to feel better.,PissedConsumer_Global
"A few weeks ago, I bought $4000 worth of furniture from IKEA (Woodbridge, VA) for my brand new home. I had IKEA pick, deliver, and assemble them for close to an additional $900. The delivery guys showed up on time and had a thick layer of mud on their boots which they spread on the new carpet in every room they stepped in. They delivered wrong items and assembled the right items (multiple of them) in the wrong way. One of the guys was flat out rude and disrespectful while the other was nice and polite. They both seemed inexperienced in everything but hauling furniture, and totally incapable of following written directions with diagrams that came with the furniture. We prepared a decent meal for each and invited them to eat, but the rude guy (team leader?) said they would eat it later; they did not eat it at all! They initially refused to haul away packages that were incomplete (since they had nothing to do with IKEA as delivery people hired by ANOTHER employer), but reluctantly did so when I made it clear to them that they could not use my son's bedroom as their storage. During their ""service"" time, the guys used multiple bathrooms in my house and left their filth everywhere which we had to clean up.",PissedConsumer_Global
"I would like to file a complaint regarding an after service sales team member Melissa located in Paramus NJ. No one contacted me to tell me that my whole panel was destroyed in the warehouse the night before my delivery. I had to call the Delivery service the next day at 5pm to find out that this happen. With the economy today its really hard to get a day off and of course i wasted a whole day and didn't know i could of gone to work instead. So i called Ikea customer service to get to after sales because i cant get thru their phone line. I get a reschedule for 5/3 for delivery again, but this time i thought i was smart so i called on 5/2 afternoon to make sure everything was schedule and everything was fine and of course i cant get thru on After sales i had to contact customer service to confirm this was happening for 5/3.",PissedConsumer_Global
"On March 29th, I ordered 18 items on-line and paid for the truck delivery service. I received an email stating that everything was ready for delivery on April 11th. When the truck arrived, it only had 11 of the items. I called to locate the other 7 items and was told that I would receive a call back. I waited 2 days - no call back. So I called again - same answer; same result. I called again and was given a case number and was told I'd receive a call back. No call back after 3 days. I called a fourth time and was finally given a new order number for the missing items. No one knew why they weren't shipped/received.",PissedConsumer_Global
"This is the first time that I've ever written a customer review about anything. My experience with Ikea was comically terrible and I felt that writing a review highlighting my experience would give me a small sliver of recourse and hopefully save someone else from the exceptional levels of frustration that can go along with shopping at this retailer. I bought a bed from Ikea on a Friday that came in two boxes. When I got home, the materials in box 2 very obviously did not fit with the materials with box 1. I called customer service to try to figure out what happened (why materials that were in box 2 were incorrect).",PissedConsumer_Global
"I bought an IKEA dresser yesterday (12/29/12), came home to assemble it, on the very first step I realized that I had duplicate legs. Duplicate legs means screw holes are on the same side thus I am unable to build any of this. I call IKEA support, they subsequently call the store and ask if there are any more units of this available - they say there are several left. I questioned this because I grabbed the last one off of the shelf but the girl on the phone reiterates ""we have more in back stock."" I drive back to the store and there are not anymore though the computer is still showing that there are 3 in stock. Fortunately at this point I complained about driving back to the store and they gave me a $25 voucher.",PissedConsumer_Global
"Bought a bed and paid for delivery, which came within hours, but the bed came in three boxes, and instead of delivering 1, 2 , 3 they delivered two Of box 1 along with box three...after getting them on phone to say that would be remedied in 72 hrs, and they may be right...time hasn't. Lapsed yet... I noticed main beam they say is packed separately, so I'm also missing that. Can't get through to them on phone e,sceptic to leave message. I'm thinking of taking my 550 loss and reclaiming my sanity. Also some of the instructions are incomprehensible, showing a connection is both right and wrong.",PissedConsumer_Global
"We ordered our kitchen from IKEA, by phone on April 17 and were told deliver would happen April 25. We hustled our contractors to get everything ready in time and now it is May 7 and we still can't find out when our kitchen will be delivered. IKEA's customer service stinks; after numerous calls we are simply told ""you may cancel the order OR wait for the delivery company to deliver"" - and NO ONE can tell us when that will be. Meanwhile we are spending zillions of dollars eating out because our kitchen is gutted. All this after we were prepared to go and pick up our kitchen at the store BUT were told that to get the 20% kitchen discount we'd have to order online (by phone).",PissedConsumer_Global
"My name is Felicia Walden, I shop at the Round Rock Ikea. Im sure there is a list of my purchased items. I paid a ""Conveniece Fee"" for ikea staff to get the items in store ,I purchased delivery and assembly. Turns out the wrong color table was delivered. Getting a hold of anyone is nearly impossible. Finaly patricia trejo arranged delivery and assembly of the correct table scheduled for today from2-7PM. 7:18 PM black stornas table finaly delivered but of course theres another catch to it. It didnt occur to them that they needed to make sure they had their tools present before driving an hour to my house so you know I paid well over 250 for this service. The guy resceduled for sunday 2-9pm. Already took 2 days of early from work and how many weeks without a dining table to eat on.",PissedConsumer_Global
"This has been nothing but a horrible and stressful experience. I purchased approximately $1,000 worth of furniture on December 9th and paid the $129 to have the items delivered to my house. They were originally suppose to be delivered between 9am and 1pm on the 15th. At approximately 1:30 when I hadn't received my shipment yet, I phoned the delivery company who informed me they were unable to pick up my packages from the warehouse and that I needed to call the store directly. I phoned IKEA's 'Home Delivery' dept and left a message. When I didn't get a call back in what I felt was a reasonable amount of time, I phoned the store again and spoke to an individual in the 'After Sales' Dept. All I was told was that my order was lost. They could not tell me what would be done to solve the problem. Instead they offered to call me back when they had a better idea of where my merchandise was located.",PissedConsumer_Global
"This complaint has specifically to do with the Long Island Ikea in Hicksville, NY along with their 3rd party delivery company UX Logistics. One of Ikea's employees helped me process my delivery service and I made sure that the delivery would have to be after 7pm, the time I get home from work. He told me that the delivery company would call me the morning of the delivery date and that I could negotiate with them the time of the delivery. I paid my $100 for the delivery service and all was fine until the day of the delivery.",PissedConsumer_Global
"I'm in the midst of moving to a new place and finally can use one of my heirloom bedroom sets because I have the space, so I trotted off to Ikea for a mattress, box spring, and curtains. I got the mattress and curtains no problem. For the box spring I first had to wait in line to just be able to talk to a sales associate. (There were two for the whole floor on a Saturday afternoon in Philadelphia.) He printed me off a sheet of paper and told me I needed to pay for it before I could handle it. I did so. I then waited in line for fifteen minutes (with one person ahead of me) to wait for the box spring. The guy was clearly doing several different jobs and had no idea what was going on. When he wheeled it out to me, it was clearly too big for me to handle. (I'm small and clearly disabled.) He told me someone outside would be able to help me. Lo and behold, there was literally no one outside, except other customers.",PissedConsumer_Global
"IKEA long island Dec 2012. Brought specs of kitchen space. Kitchen expert made computer generated picture of finished kithen that was correct. Paid almost 3000 dollars. Paid 99 for delivery. Delivered on time. Delivery company people competent and efficient. On assembling cabinets i became clear that only 1/5 wall cabinets was correct and wold even fit given ceiling height. 30 inch high is correct however we had many 39 inch cabinets, actually too many to fit the kitchen even if the ceiling was higher.",PissedConsumer_Global
"And no one is willing to talk about it. It's been 3 days and the infested furniture is STILL here. Customer service does NOT respond. Bed bugs in NYC are a serious problem and IKEA Brooklyn should take responsibility for their buggy furniture and remedy the situation in at timely manner. I ordered a sofa from ikea to be delivered to my NYC apartment. I found bed bugs in it while I was assembling. I called and filed a claim with them asap. Skipped work the next day to go speak with IKEA Brooklyn directly. They told me they would have the furniture picked up and replaced the next day. NO one came to pick up or deliver. I called the truck company and they did not even have the order from IKEA. I called customer service 6 times, on hold for over 30 minutes each time. I was even transferred to Sr. services who didn't even speak to me, instead they transferred me to LEAVE a voicemail that would not be returned for 48 hours.",PissedConsumer_Global
"we pay Ikea to come to our new home to design our kitchen by using Ikea cabinets, in store we been told a designer will come to the house with state of the art computer aided design to design and give us an estimate for cabinets and installations. and they charge us $199 for. With big excitement and anticipation we wait 2 weeks for designer to come and to wow us because it suppose to be Ikea designer . Well my friends this experience was every thing beside the WOW",PissedConsumer_Global
