Sikayet,Kaynak
"Among the worst customer service I have… . Among the worst customer service I have EVER received…and this was multiple agents!! Agents do not seem to be able to think for themselves and want us to do all the look up work for item numbers, as well as repeat everything we just spent a lot of time typing in, although the orders are at their fingertips. Agent had to get manager to do a simple online return. After waiting 30 minutes, agent said we cannot do returns for online items. What???? After getting upset, they said they’d refund me and then I was disconnected and had to *start over* and wait all over again!!!

Apparently there is no return policy in place for online orders and we are either stuck with defective and/or broken items, or have to drive down to Ikea in person, even if there’s not one nearby.

To top it off, they are out of 75% of the items I put in my cart, and don’t tell you until you’ve already put in all of your information. Just pray you never have an issue with your order!!!",Trustpilot_USA
"RASICTS . RASICTS! After purchasing around 500€ in this place, we used the express checking. After paying everything, while we are going out an employee came to us and asked to show our recipt and checked our purchase. OF COURSE he just embarassed himself. But why us among many people? Just because we look different? Shame on you! If you don't have a proper system to make sure you could prevent any fraud without insulting the dignity of people then don't do it. Shame on you! SHAME ON YOU!",Trustpilot_USA
"Blinds that don’t work! . I bought some bedroom blinds. If you are thinking to buy DON’T unless you want to buy again in a few weeks. After a few weeks they don’t work. I have to use a toothpick to stay up. No customer service at all. I was told they had to be in their original packaging. They don’t take responsibility for their shoddy craftsmanship. I bought cheap ones from Amazon and Saco, still working perfectly.",Trustpilot_USA
Recently bought a display cabinet with… . Recently bought a display cabinet with glass door however when we opened the door it wasn't full glass so we returned it. The store would not accept the return or do a exchange for the correct door WHY? Because a tiny piece of cardboard was missing from the packaging!!!!! How ridiculous everything at ikea comes flat packed so u cant return if packing is damaged how stupid.,Trustpilot_USA
TERRIBLE . TERRIBLE. COMPLETELY UNHELPFUL. YOUR IN STORE EMPLOYEE OLESIA B. IN WEMBLEY BRANCH DID NOT TAKE MY EMALLADDRESS NOR THE CORRECT NUMBER. TASK RABBIT FAILED TO DELIVER. NO ONE CONTACTED US. YOU ARE UNABLE TO CONTACT THE DRIVER- HOW ?!? THEY ARE IN POSSESSION OF YOUR ITEMS AND YOU ARE UNABLE TO CONTACT THEM. I SPENT HALF A GRAND ON A SOFA AND YOU JUST SHRUG IT OFF LIKE ITS NOTHING !? I AM A DISGRUNTLED COSTUMER AND WILL RETHINK BUYING FROM YOU AGAIN. THEY DO NOT TAKE ANY ACCOUNTABILITY - EVERYONE SEEMS INCOMPETENT. I HAD TO CHASE THEM TO SEND ME A REFUND EMAIL AND AN EMAIL FOR THE PURCHASE I HAD MADE. BAD GOOGLE REVIEW COMING YOUR WAY.,Trustpilot_USA
Horrible customer service so rude . Horrible customer service so rude. And they don’t even know the consumers rights.,Trustpilot_USA
Ikea denmark . Ikea denmark. Just close your business. Great prices but nothing in stock and cannot help with order or anything. When u enter u r on your own.,Trustpilot_USA
"Sorry but they have the WORST customer… . Sorry but they have the WORST customer service!!!! Their prices are also going up so much so no big savings their either! I purchased the Helmer fir $39.99 3 weeks ago, I needed one more but they were out of stock. They now have it back in stick with price $49.99!! That is a $10 increase…I will be returning the one I got and find something better elsewhere!! RIDICULOUS!!!!!",Trustpilot_USA
"IKEA - we may as well have burnt 449 Euros! . We bought a bed (or we thought we did!) from IKEA France in November. We had just moved into our house so unpacked it straightaway. We ordered a BROWN bed with drawers for 449 Euros. Imagine our surprise when we opened the boxes to discover IKEA had sent WHITE legs (the legs are also the wrong size) and WHITE drawers to go with our brown bed! I contacted them by chat as my French is still not great and the only option I was given, was to drive 90km to my nearest IKEA store with four huge boxes of bed parts to exchange it. Hang on a minute I said, this is your error, why should we drive nearly 200km and hire a van, to sort out your mistake? Read our returns policy they said! I have been shopping with IKEA for a long time both in the UK and now in France, and have to say this is absolutely shocking behaviour. You can't take money from people, send the wrong stuff and then roll your eyes and say read our returns policy. I have also contacted IKEA on Facebook, sent an email to their European CEO and contacted Resolver. I feel there is nothing I can do to get a replacement or, my money back. I will never shop in IKEA again, what a shame.",Trustpilot_USA
"I ordered an item extra by mistake and… . I ordered an item extra by mistake and I wanted to return. I filled in the return form some 5 times at least but no response. When we order something, they are so quick in coming and dumping them but when we want to return they don't show up. 365 days return policy seems to be a big lie. I called them last week and waiting for them to pick up that unwanted bed that is lying in my home since 8 months. I am so fed up.",Trustpilot_USA
IKEA is great . IKEA is great! Always make it your first option.,Trustpilot_USA
Poor delivery service. . It has been more than 2 months and some of my orders are still missing. I've been promised a delivery date which has been pushed back multiple times now. What is going on Ikea?,Trustpilot_USA
"horrible experience and customer service inexistent! . on 2 orders placed, I've got twice something broke and/or defective.
there's no chance you can make a claim unless you go to a store in person, which makes no sense otherwise delivery (that doesn't come cheap!) wouldn't be needed in the first place! just not worth it!",Trustpilot_USA
"Pay for items, never get them . I ordered a kitchen from ikea. The cabinets arrived no problem but the worktop was meant to be delivered on a different day and never turned up. I tried calling multiple timed but kept getting cut off, the messenger service is always busy, and the kitchen designer told me that customer service would be in touch. Its been weeks since the supposed delivery and ikea has not tried to contact once, and now I can't even check online because they have deleted the order history.",Trustpilot_USA
"worst company ever . worst company ever. i booked my 2 wardrobes nearly 2.5 months ago on ikea finance. when its time for delivery, i didnt or receive text or email notification? Upon inquiring they now telling that many items they dont have in stock? Upon asking its not guaranteed, even though at the time of ordering items were in stock? They got sold out to other customers? what kind of system is this? Now we are in our new property and left out without any storage. They now say tht they arranged another delivery a months after with missing items? How anyone would build a wardrobe out of missing items? On top of this they already took my 1st installment and now its time for second installment. Upon asking for manager they said none available or cant transfer? Left out in the middle, never going back to them.",Trustpilot_USA
Expansive if not on the fourniture then… . Expansive if not on the fourniture then on the shipping cost is horrible thx for nothing,Trustpilot_USA
"Called about questions I had about an… . Called about questions I had about an item. Extraordinary customer service from Josh. He was very polite, and greatly answered all of my questions I had. Give him a raise!",Trustpilot_USA
"Platsa IKEA Bed . I bought a bed in October 2020, it collapsed twice within a year while sleeping on it. I could not find my receipt and eventually logged it with IKEA in October 2021 by email, because it was a few days over a year they refused to replace it. Even though I had been to the store within a year to return but they would not accept as I I had no receipt. I then hired someone to reassemble and provided proof that I hired someone in July 2021.
I have been on this issue since October 2021, I have raised a compliant since November 2021 and have still not received a response to date.

The quality of IKEA products is very poor and disappointing. A shadow of itself in terms of quality and customer satisfaction.",Trustpilot_USA
They got great furniture . They got great furniture. Their customer service is the best. I just wish their shipping time wasn't as long,Trustpilot_USA
"Go get some popcorn dear reader because… . Go get some popcorn dear reader because this is going to be a long one.
On 21st of October I stepped inside your store from Baneasa, Bucharest, Romania. I ordered at that time a bedroom. Or at least this is what I thought. The lady forgot to add a closet I am sure I mentioned, so when they delivered it, I figured out it was missing. 2 guys came during the next following days and they were able to assemble only the desk because the bed it turned to be broken and the closet, as I said, was missing. They gave me a changing paper, I sent the pictures to Ikea but they told me the bed was not in stock anymore so I have to wait. I waited because I really wanted that bed regarding the fact that the headboard was already assembled in my room. After a week they told me they still do not have it in stock and they asked me if I want to keep it broken or I want to keep waiting, so I kept it for a discount and rescheduled the assembling. In the meaning time I had to make some phone calls to schedule the assembling of the closet because for some reasons it seems like as long as I have an assembling team in my house already, they cannot do 2 pieces of furniture that are there. (so stupid policy by the way, YOU LOSE TOO THIS WAY. Time, gas, and you annoy customers a lot, for me that meant 2 days off instead of one for example). And because my life is not spinning around Ikea I took a day off and I waited for them. All the way to 8PM when they called to tell me they cannot make it that day but the next day I will be the first customer they serve. Anyway. The next day they came and surprise! They told me they do not assemble a broken bed and they left and I kept sleeping on the couch. (Despite Ikea had the pictures of the deffect and they knew the bed is broken, nobody told me they wont assemble it). They gave me another changing paper. After I tried to solve this through phone calls and online chat, and everyone told me there is nothing to do about it as long as I accepted the discount, I went to the store where they told me I have to wait until the bed is available again. Suprise! Now my problem can be solved. (Yes, I am saying that your call center and online chat is as useful as ”g” in lasagna).
So this is how, dear reader, I waited a month and a half until the bed was available again. A whole month and a half of sleeping on the couch while having a payed bed. When it was finally available, I went to the store, I returned the discount and ordered it but guess what? I had to pick it up myself. At that exact moment because... God knows why! That lady just told me it is the right thing to do these days. And this is how me, myself and I (a 55 kg girl stuffed in 165 cm) with a small car left Ikea with a whole bed. And yes, I went all the way to the third floor too with it. AND I HAVE DONE IT WITHOUT BREAKING IT. When I arrived home, I had to call a team to pick up the broken one and I had to schedule another assembly team because, for some reasons, the lady from the store could not do it this time. First time it was possible... now no. (And btw probably you know what a phone call to Ikea means in December, yes... I waited 30 minutes every time until someone talked to me). They scheduled the assembly team again. After a week. Another day off. And exactly! They called again at 8 PM to tell me they wont arrive that day but the next day I will be the first customer. I was the first one indeed and guess what he told me? The guy who came to assemble my bed? ”You had a mattress, why didnt you sleep on it”?
If I knew I have to face all this journey to be able to sleep as a normal human being, I would have chosen Dedeman in the first place. Today is 17th of December and I am going to sleep on a bed I payed 2 months ago for the first time. Who is going to pay for my days off taken for no reason and for my nights I slept on the couch? I am not a Karen and my patience has a mountain size, but Ikea you messed up every single step of my order. This was the first but definitelly the last time I interacted with this store. And I will make sure the ones around me know my journey in detail before buying your products. If you made it this far, thank you and I feel sorry you have to work in such place. Bye, I will go to sleep now because I have almost 60 nights to recover.",Trustpilot_USA
Paid £40 for delivery and they only… . Paid £40 for delivery and they only sent half the items and will not refund the delivery (£20 store credit is the best they can do). Little tip - If you send the entire lot back they come and collect it and you get a full refund. Who is making up these policies? You now have an annoyed customer and massive costs for dealing with returns and collections. Give your head a wobble,Trustpilot_USA
Never in stock. .,Trustpilot_USA
Allt du behöver för julen . Allt du behöver för julen. Great products and good service.,Trustpilot_USA
"Wembley store returns department just… . Wembley store returns department just refused to serve as apparently their opening hours are until 9:30, not like the rest of the store 10:00 pm. Returns opening hours are written as 10pm.

This is for the item, that got delivered damaged and I troubled myself trying to return it in person rather than order their delivery service.",Trustpilot_USA
Good experience and fast delivery . Good experience and fast delivery. Had some trouble with my order and first when entering payment Im notified that some products are not avaliable to be sent to the post office. I shortly changed this so wasnt that big of a problem,Trustpilot_USA
Dont buy with ikea online . Dont buy with ikea online! The worst!!! The delivery did not arrive in time and when i asked if they are sure the order will be ther they told me yes.. but... assistence is the worst!,Trustpilot_USA
The worst shopping experience of my… . The worst shopping experience of my life. Rude and incompetent customer service. Just wasted my time waiting for an order to arrive for almost 2 months. Make yourself a solid and go buy to your local shop instead of this freak show of a company.,Trustpilot_USA
"Ordered the bed frame online and was… . Ireland Dublin.. Ordered the bed frame online and was expecting delivery last Friday, took day off from work, was seating and waiting, but no one arrived. Rang customer service 100times they very politely told me that the warehouse forgot to put it on the delivery van. Okay...
Following friday again took day off, but no one arrived.....
Update..On Saturday delivery came without warning, but 2packages out of 4 was delivered. Customer service arranged to pick up this incomplete order and only in 2 weeks from then, they finally delivered my bed frame!
It was very frustrating time, i should of read reviews before ordering.
Be honest the customer service on the phone are very professional and kind, also i never waited more then 2min.
They gave me 2 vouchers ×€20 each and the bed frame was worthed to wait. My advice just to be prepared to wait long time....",Trustpilot_USA
"Customer service is terrible!!! . I've been chasing a refund for 2 months and their customer service is beyond RIDICULOUS and UNPROFESSIONALl!!! Each time I speak with an agent they keep giving me the same BS story that they've marked it as urgent for their Finance department to refund. I've spoken with Corne, Janiek, Alie, Sarah, Nikki, Sanne, Chantal and Nicole who gave me the exact same story for 2 months. Which finance department takes 2 months to issue a refund???? I've been asked several times to be contacted via telephone which they confirmed that an agent will call and I'm still waiting on a phone call which will probably never happen! Today Alie gave me a completely different story that the refund was sent to Klarna. I contacted Klarna and they confirmed that it was NEVER SENT!!! The constant run around that this company has given me with no kind of empathy for someone to be waiting this long is inhumane at this point! This company is a COMPLETE SCAM and their customer service does not care about their clients!!!!!!!!! AVOID THEM!!!",Trustpilot_USA
"Poor service!!!! . Wanted cancel my order day before, in 3 hours after purchase. Called the customer service but was too late! As this is next day delivery and I must give cancellation for 24h prior delivery.. Whaaat??? So I must cancel before purchase???Been advised to take whatever I want to keep and refuse the other items at the delivery. The delivery guys said that it is not possible but I can take all and then ask for pickup for free! So I rang the customer service and they in rude way said I should not listening to the delivery guy and that I have to pay £25 on top of the £40 for items I wanted to cancel!!!
Emails or chats don't works, no complaint policies in place. You can only phone them and say this to someone who do nothing. They don't care your complaints. Price increasing overnight when you ask them, they say its always been this price!- I show them screenshot from the morning, when I have been checking the stock, in the time I arrived the price jumped from 99 to 139!!!! I am truly disappointed.
Never go there again.",Trustpilot_USA
"I had a very bad experience with the…delivery . I had a very bad experience with the third-party company that Ikea used for the delivery. This company was supposed to deliver to my front door. I will admit it is challenging to find parking but we contacted them to notify them there would be a challenge. My son offered to meet them. Unfortunately, I was sick in bed. They parked about 100 meters from the back of my building on another block. They asked my 17-year-old to help them carry one of the Alex drawers that we ordered. They left him with a Karlby Countertop, two Alex Drawers. to carry about 30 stairs by himself. He is probably 120 lbs soaking wet, the Karbly countertop weighs 88lbs give or take. I had no idea this was happening as I was sick in bed, my son came back struggling out of breath and sweating. He looked like he was going to pass out. He said I almost fell down the stairs 4 times. He also managed to drag one of the Alex drawers up the stairs. This was a birthday present for his 18th birthday and he could have been badly injured. I have been in retail for over 28 years and this is absolutely unacceptable. They use a 3rd party delivery company called 24 hour Metro. All I was offered was a refund on my delivery charge and a $25 dollar gift card as an apology. I contacted the call center and was not allowed to talk to any manager. I know this is BS because I was a manager of a call center, there has to be someone in the escalation team. Come on Ikea you can do better than that? My son could have been very badly injured? Broken a leg, injured his back, or lying under the countertop. Do you need pictures to see how steep the stair are? To understand the gravity of the lack of customer service your 3rd party delivery did today. The refund on the delivery fee and the gift card as an apology does not cut it for me. File number 24466601.",Trustpilot_USA
IKEA's resolution team . After placing a large order from kitchen planing I realized that I had to pay $219 delivery cost for each of the items that were out of stock as they become available and. That it when I had the pleasure to speak and be helped by Rebecca from the resolution team. She waved the delivery fee from my most recent purchase and left a note for her colleagues to wave the fee for all future purchases that would complete my kitchen order. Thank you so much Rebecca and all IKEA employees that have helped me so far. I cannot wait to put my kitchen to use.,Trustpilot_USA
"Never again. . Ordered six items and paid 160 euros for delivery. Waited between 7:00 and 14:00 before being told by the delivery guy that I was a man and should help with the carrying. Moving on, two out of the six items have missing pieces. Told that I cannot go to the store and get the missing pieces. I actually have to rent a car again, drive all the way, park the car, bring the first package, wait in line, and maybe, get a replacement package. Time and additional costs on me of course. Never again am I spending a euro in their store.",Trustpilot_USA
"Buyer be aware . I placed an order in October 2020, it was never delivered. After an odyssey of more than a year sending letters, calling disconnected phone numbers, contacting ikea via social media and beginning a complaint at the small claims court, I received my money back this month. The in person shop is dirty, chaotic and broken. Farewell IKEA.",Trustpilot_USA
"East Palo Alto . East Palo Alto, California has the worst customer service for return the items, all staff and managers working in that department are so rude, defensive, careless about customer...horrible service",Trustpilot_USA
"Be aware that Ikea has changed their… . Be aware that Ikea has changed their return policy. The returned items MUST be in a so-called ""re-saleable condition"" decided by their store staff - which basically means no way to return even they are unused and with the packaging.",Trustpilot_USA
"Broken piece replaced with broken piece and now totally ignored. . Received a wardrobe, built it, door latch ripped out of side panel ruining it and fell on my head and broke door. Asked on the phone for a replacements, great, received replacement, replacement arrived snapped in half and compensation for the SECOND broken part and having to get rid of both panels that won’t fit in my car (had to pay £55) for removal of broken pieces and all the extra cardboard from my home and the best they could offer was a free replacement of said items stating “what we will do is to compensate you is send you a free replacement” like that isn’t stupidly obvious and in no way compensates me for the hassle of my head being banged up and having to wait over a month to complete the wardrobe. Now was told to wait 7 days for a replacement to arrive and haven’t received it two weeks later and Twitter chat are ignoring me too. They’re crap and don’t deserve your business go elsewhere. Never once received an apology.",Trustpilot_USA
"Ikea are losing their way . Purchased a Hemnes chest of drawers in June, we had an absolute nightmare from the moment we tried to assemble it with holes not being drilled properly through to drawers not fitting together properly. After a week I noticed the top was denting and chipping ridiculously easily (bear in mind, its in a bedroom, I have no children and I am very careful with my furniture) and I also have one drawer which for no clear reason does not open or close correctly without catching, a relative who is a carpenter has looked at it and says the wood has not been seasoned correctly and cannot understand why the one drawer does not open or shut properly. I tried contacting Ikea various times to get this issue resolved, I recieved a reply via Facebook messenger but after I replied, silence. I left a comment on Ikea's facebook page and recieved a reply, but only after I left a comment which is very funny, is it not?
I eventually got a resolution and a partial refund however I am totally dissatisfied with my chest of drawers and am left bitterly dissapointed with Ikea's idea of what customer service is, and I strongly urge anyone looking at the Hemnes chest of 8 drawers to just not bother full stop.
Such a shame!",Trustpilot_USA
"I’ve shopped at IKEA several times… . I’ve shopped at IKEA several times since they opened a store in my city!

I like the store in my city, it’s nice, large and the personnel is nice and friendly.

Though, I missed a couple of items to put together a shelf I had purchased there and when I ordered replacement items from the site I never got any of them…",Trustpilot_USA
"Bad customer service… . I placed an order received the delivery apart from a missing item, and a damaged item this was on 30/11/21, I telephoned them the same day and they placed another order sent an email with missing and damaged item, and it would be on the 5/12/21 for delivery I checked online and saw that it had been
cancelled, I was not informed so the delivery never happened I had to speak to 2 different people. I was told that it was reordered and they would email me with delivery dates, this also did not happen as they cancelled the order without my knowledge and issued a £10.00 gift refund which is not working. On the 7/12/21 at 8pm I spoke to a customer service person and I was told that he did not know why it was cancelled, and told that the gift card should work in 24 hours but it didn't work, as I tried again",Trustpilot_USA
"called customer service . called customer service. was explained that the delivery info on a product page is useless (you need to add product to basket and go to check out to see if it actually is in stock or not!) but the dude just hung up on me. It's not hard being polite and friendly, this guy was the total opposite.
And Ikea, please sort out how you relay stock info for delivery on product pages please as in it's current format it's plain sh*te and not fit for purpose.",Trustpilot_USA
"IKEA should been re named ikcrap. . This lot could not arrange a knees up in a brewery. It’s is run and managed by people of the lowest intelligence, visiting this place can affect you mental health and even cause you a heart attack. I have tried to sort out the items not been delivered by going back to the store and hand picking the items missing from my order, only to find on the day of the promised delivery it has been lost and is now out of stock.",Trustpilot_USA
Worst customer support possible . By telephone it is completely impossible to get contact. After hours I managed. They asked me to send an email with the details. By now three weeks have passed and I still have no answer.,Trustpilot_USA
"Customer service is awful . I paid for my delivery and they chose Fedex to deliver it which made an attempt to a commercial building at 4:43 AM on a Saturday morning! I called the customer service to nicely update the business hours and this girl with a sassy attitude told me I should take care of that on my own and HANG UP ON ME!
Ikea should properly train they representatives and also do their mental evaluation before hiring…",Trustpilot_USA
My online order was delivered just on… . My online order was delivered just on the estimated delivery date. Brilliant service.,Trustpilot_USA
"Wednesbury Store, vehicle damaged, tools stolen . Wednesbury Store, Truck broken into, lock forced and a window smashed, power tools and dashcam taken. Other tech items not taken. Security staff were helpful and cleaned up the broken glass, but indicated that there may not be cctv coverage of that part of the carpark. Was asked to phone IKEA to ask about cctv.
Reported to police.
There is no store number, only London number for orders, deliveries etc but no customer service you can talk to. Rang this number, operator was polite but unhelpful. Could not say if there was cctv coverage or not, unwilling to check if any existed unless requested by police to do so. Asked to speak with someone at the store, but in this era of advanced communication, this is not possible.
I understand that parking is at my own risk. The only recognition that this was not the ideal IKEA shopping experience was an apology from security staff at the time, and then a reminder that parking is at my own risk from their central number.
Shop at IKEA if you want to, but guard your vehicle. Corporate IKEA not really interested, staff on the ""gound"" are, but very limited in what they can do.",Trustpilot_USA
IKEA Christmas tree offer for £9 is just not true . . Don't be fooled by the Ikea Christmas tree offer because it is not true. If as I did you use your voucher and find the item you purchased with it is not suitable and you return the item you do not get a refunded credit note. So the tree costs £29 not £9. There was no mention of this on the offer details last year and the terms and conditions this year again do not make this clear. Also don't bother to complain as Ikea take weeks to reply and then just give mixed messages and do not take take any responsibility for their own terms and conditions.,Trustpilot_USA
"This review only applies to ikea… . This review only applies to ikea online, as the staff in-store (Greenwich) are pleasant and helpful.
Online order which I paid for a delivery for the 2nd of December. Abusive but ok. Best part comes that there are parts missing rendering the item useless. Offered to go to store, no spare. Called customer service, first person decided to hang up. Second one, said he would call me back (never called). Third one, said I was unreasonable (while asking me to pay 25£ if I wanted to return the item).",Trustpilot_USA
"Fake charges, unhelpful customer support . They charged me twice for the same delivery because they claim I was at home. In fact they delivered me a different order on the same day, so clearly I was at home.
Very bad customer service - would not listen to reason.",Trustpilot_USA
"IKEA customer service . Just been too the IKEA in Sheffield and was having some issues in the store having troubles finding where a product, I asked a staff member who still had issues and made great use of his radio to communicate with an employee who guided him to where he needed to be. Excellent service would recommend definitely.",Trustpilot_USA
"Ikea store is a maze . Ikea store is a maze , there are no signs guide to you to what you looking for , and it's so hard to catch an employee to help you .",Trustpilot_USA
"I had beds delivered by IKEA on… . I had beds delivered by IKEA on Saturday to my new apartment in preparation for my families arrival in the Netherlands. The website states ""Een bestelling die je thuis laat leveren, wordt tot over de drempel bij je bezorgd. Woon je in een flat? Dan kan je ook op een etage laten bezorgen. Het is belangrijk om dit direct op moment van bestellen door te geven. Als er geen lift aanwezig is, wordt er tot en met de vierde etage bezorgd. Wel een lift? Dan komen onze transporteurs gewoon bij jou voor de deur. Woon je op een studentenkamer? "" When I asked that they deliver to the 2nd floor they refused, dumped everything in the hall and left. I had to move the boxes myself as I was alone. Terrible service from IKEA's delivery guys.",Trustpilot_USA
Ordered two chairs and a table . Ordered two chairs and a table. Missing one cover and hardware . Hardware showed up 10 days later. Still waiting for my cover been more than three weeks,Trustpilot_USA
"Items not arrived and its my fault!!! . Terrible customer service! Avoid like the plaque. One of my items wasn't delivered, and because I didn't call to complain within 10 days (I was waiting for the room to be painted) its my fault... No understanding because these are their rules!",Trustpilot_USA
"Online purchases, limited pick up time. . I ordered items for my daughter paid for them with my credit card but she was not able to get there within 2 days to pick them up. So they automatically put everything back and said they were going to issue a credit. Its been 4 days and I still have not seen the refund on my credit card.. Just don't understand why, when something has actually been paid for, they don't hold on to it until it's picked up . My daughter had to drive 2 hours to get to the store.",Trustpilot_USA
"Don’t bother with delivery they don’t deliver . What a complete waste of time. I took a full day off to wait for a delivery and no one called no one rang my doorbell nothing. I called ikea kundeservice and apparently someone tried to deliver to me but I wasn’t home. Super weird because I didn’t leave my house for the whole day. So they must have had to deliver to someone else cause no one even attempted to deliver to me. I can’t help but think it’s cause I live on the 4th floor of an old building which has no lift. I paid 700kr for this awesome experience of wasting an entire day of my life and of work for this complete farce. Never again!! I will purchase more expensive furniture in future from a company that actually delivers what you order as agreed. Ikea seem to think they have a monopoly so can do whatever they like. This cheap furniture has cost me a fortune in lost work time. Lesson learnt, pay peanuts and you get this monkey service",Trustpilot_USA
"Ikea business practices is sending the company to the grave . There are no IKEAS within three hours from where I live. I went to the web site to order a wardrobe system. For some reason, they are unable to ship it so I have to pick it up. There is a pick up center one hour from my house. But they want to charge 40$ to pick up. What? You want to charge me to drive to your location and pick up a product I ordered and provide no shipping options? ORDER CANCELLED. What kind of business is this? Not only are IKEA products TERRIBLE and Cheap, but their business practices are equally as bad. ""IKEA - Swedish for idiotic!""",Trustpilot_USA
"Shocking returns policy . Shocking returns policy
We bought a tv unit and coffee table from IKEA Birstall Leeds £400 faulty unit as we have no box
Could not return is Shocking.
Now the truly shocking bit the coffee table comes in
2 box’s both unopened but the store claimed that both had been opened and so could not re-sell
The items were in brand new condition the returns manager made every excuse on the planet not to refund .
The sellotape was not Ikeas sealing the box he said
Absolutely Rubbish , I opened the boxes in front of the manager to show the contents was untouched
IKEA still made excuses I wasted 3hours
I asked them to re-seal the boxes so I could leave it took 3 members of staff to reseal the box so how the hell was this opened prior to returning.
People be very very aware that even unopened
Items are not returnable IKEA
I have been a IKEA customer for 20 years
But no more",Trustpilot_USA
"Absolutely perfect . Ordered two 3 seater setters for friday without first reading reviews on Wednesday. Got a text first thing Friday advising me of the delivery slot time, had a courtesy call advising that they were about 10 minutes away and turned up perfectly and on the time they stated. Cannot fault the service we recieved.",Trustpilot_USA
"The customer service is just a mess . The customer service is just a mess, I purchased some items to receive these within a week, and then they modified the delivery date after one month.
Absolute waste of time",Trustpilot_USA
"no spare parts . 2 years ago I bought a parasol at Ikea Israel. The fabric got torn after one year; I somehow used it at the second year. I asked to BUY a new fabric but was told that they do not sell that model anymore, so I have to throw all other parts of the parasol, and contaminate our earth.",Trustpilot_USA
"""You don't have to shop here"" is the store mgr's approach to taking care of customers and families . My husband, my two toddlers and myself went to Ikea tonight. Not busy at all and tons of workers standing around. We were at check out and they told us we couldn't buy 2 storage bins because we didn't have the lids. 1) we didn't know they came with lids 2) we didn't want them. Not only would they NOT allow us to buy them but 2 mgrs, Billy and Sarah, and loss prevention came to us and told us that we would have to go get them. Now we were tired, Ikea is a HUGE store, and they never once asked if they could quickly go get them for us. No lines at check out. 4 people telling us we couldn't buy something. Sooo we had to put everything back in our cart, go back through the store, find the lids and we were so upset. The little tiny sign that says we should get both parts was covered by one of the other advertised containers. When we finally got back up to check out, I went back to the mgr Sarah and said that I was so disappointed with their customer service approach which was, ""you either want it or you don't"" and ""that is our policy"" which were both solutions to our problems apparently, and she could only muster the effort to say ""Have a nice day"". My kids are hungry, mommy is so crushed. 4 people standing around could have saved our day and made our Thanksgiving one of gratitude. But instead I am writing this review hoping that America changes the way they ""take our money"". I will be reaching out to Keith, who I was told was the store mgr and for Billy?....You are a mature man who I hope would understand that having a family walk all the way back through the store for a lid when you have workers standing around is a straight up ""I don't really care"" attitude and it shows. Please tell me someone else has had a similar experience and it is making me question my faith in humanity.",Trustpilot_USA
"Horrible experience at the IKEA Orlando… . Horrible experience at the IKEA Orlando store! We went to exchange a piece of glass that was the WRONG SIZE and came in the original box. Vanessa the manager in the return and exchange department took care of us. We didn’t have the receipt but we did provided the bank statement with all the details so they can search it. They couldn’t find any trace of the receipt. She rolled her eyes and she told us with a ( I don’t care attitude) that since we were in a hurry after waiting 2 hours and showing the bank statement That she will have to look it in the system over the week! really IKEA? For a piece of glass? Never again!!! I will also advice friends and family to not shop there! Better of going to Rooms to go, Ashley’s furniture or any other store.",Trustpilot_USA
"Terrible delivery, assembly and customer service . After my most recent experience with IKEA’s delivery and assembly service, I will never shop at IKEA again. IKEA only sent half the product and didn’t respond to my multiple emails and phone requests. I then asked to have the product picked up and three times they failed to send someone. I don't know how a company that is so huge worldwide can have such a poor delivery, assembly and customer service system.",Trustpilot_USA
"Terrible delivery service. . After buying a whole kitchen at Ikea the experience of getting the stuff delivered was absolutely terrifying.
My kitchen supposed to arrive in 6 different batches, the first 3 to be delivered in the same day.
After my first delivery I feel like I make a capital mistake trusting the delivery of my kitchen to Ikea services.
The delivery is not actually done by Ikea but in my case by CDS. The guys who came to deliver told me they had to deliver 82 boxes but in fact I received only 69. The delivery guys would lie to me, not show me any invoice or confirm the number of boxes, but instead pass me to their boss and disappear. The CDS customer support was extremely aggressive and threatening and eventually all they said was that they are not responsible of anything. I was left after speaking with the Ikea customer support to check myself all 69 boxes and see what is missing.
And this is only the beginning, still have 2 more deliveries to come and two other orders to eventually arrive in stores someplace, sometime.
I could not believe that Ikea would contract such unprofessional and threatening companies such as CDS.
I will avoid all together to ever get in an Ikea store just thinking about the awful delivery service.",Trustpilot_USA
"I am incredibly disappointed . I am incredibly disappointed. My order home delivery was only partially fulfilled for the second time now from Ikea.ie. This is after my order was canceled without any reason and I had to reorder. I waited for more than 50 minutes to get a response in the chat room and only had their very unattentive support reorder it 90 minutes from when my chat started. Extremely delayed responses from the support staff. The person who helped me was good but I could tell he was chatting to many customers at the same time.

Terrible service from Ikea.ie.",Trustpilot_USA
